,Team,ID,Batting_Games,At_Bats,Batting_Runs,Batting_Hits,Doubles,Triples,Batting_Home_Runs,Runs_Batted_In,Batting_Bases_On_Balls,Batting_Strike_Outs,Stolen_Bases,Caught_Stealing,Batting_Average,On_Base_Percentage,Slugging_Percentage,On_Base_Plus_Slugging,Pitching_Games,Pitching_Games_Started,Wins,Losses,Saves,Blown_Saves,Holds,Complete_Games,Shutouts,Innings_Pitched,Pitching_Hits,Pitching_Runs,Earned_Runs,Pitching_Home_Runs,Pitching_Bases_On_Balls,Pitching_Strikeouts,Earned_Runs_Average,Walks_Plus_Hits_Per_Inning_Pitched,Batting_Average_Against,Fielding_Games,Position,Fielding_Games_Started,Innings,Putouts,Total_Chance,Assists,Errors,Double_Plays,Fielding
514,nym,8496.0,574,1386,172,326,83,3,56,180,119,351,15,7,.235,.299,.421,.720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502,1B,324,3105,1058,1108,41,9,38,.992
515,nym,9914.0,17,27,2,4,1,0,0,0,4,11,1,0,.148,.258,.185,.443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2B,4,38,1,12,8,3,1,.750
516,nym,5763.0,318,216,6,20,2,0,0,9,0,113,0,0,.093,.100,.102,.202,475,467,218,154,0,0,1,36,13,2980.2,3029,1429,1314,355,856,2237,3.97,1.30,.264,475,P,467,2980,160,568,369,39,36,.931
517,nym,9023.0,167,455,48,84,20,0,16,55,44,170,2,2,.185,.260,.334,.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144,C,119,1115,982,1053,60,11,10,.990
518,nym,9245.0,64,141,3,18,6,0,1,12,1,65,0,0,.128,.134,.191,.325,65,65,25,18,0,0,0,1,1,427.0,333,127,120,30,94,449,2.53,1.00,.214,65,P,65,427,16,69,51,2,2,.971
519,nym,8816.0,107,193,8,21,3,1,0,11,9,89,0,0,.109,.152,.135,.287,114,110,40,37,0,0,0,3,0,679.1,674,325,304,79,216,489,4.03,1.31,.259,114,P,110,679,50,166,111,5,9,.970
520,nym,7970.0,214,15,0,3,1,0,0,0,0,6,0,0,.200,.200,.267,.467,489,8,42,29,53,38,158,0,0,562.0,382,193,180,65,230,612,2.88,1.09,.191,489,P,8,562,19,64,43,2,8,.969
521,nym,8399.0,557,1505,237,371,58,20,8,88,136,291,144,35,.247,.314,.328,.642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,389,LF,328,2876,628,780,136,16,31,.979
522,nym,8991.0,104,2,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,152,0,7,4,1,3,19,0,0,154.1,112,57,46,9,86,157,2.68,1.28,.201,152,P,0,154,9,32,20,3,1,.906
523,nym,9598.0,15,13,0,0,0,0,0,0,0,6,0,0,.000,.000,.000,.000,15,9,1,4,0,0,1,0,0,54.1,53,27,25,8,28,55,4.14,1.49,.251,15,P,9,54,4,11,7,0,1,1.000
524,nym,9807.0,33,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,41,0,1,1,0,0,2,0,0,40.0,27,11,11,1,13,40,2.48,1.00,.193,41,P,0,40,1,2,1,0,0,1.000
525,nym,9915.0,12,7,0,0,0,0,0,0,0,2,0,0,.000,.000,.000,.000,18,4,1,2,1,1,0,0,0,47.2,34,20,19,6,15,39,3.59,1.03,.202,18,P,4,47,7,10,3,0,2,1.000
526,phi,7144.0,34,37,4,7,1,0,1,4,3,13,0,0,.189,.286,.297,.583,55,29,9,8,0,0,2,0,0,183.1,183,120,113,17,123,156,5.55,1.67,.263,63,P,36,242,25,55,26,4,0,.927
527,phi,9085.0,109,4,0,1,0,0,0,0,0,2,0,0,.250,.250,.250,.500,191,0,7,6,0,4,20,0,0,194.0,190,99,88,16,77,170,4.08,1.38,.256,191,P,0,194,12,32,14,6,2,.813
528,phi,10063.0,6,6,0,2,1,0,0,0,0,3,0,0,.333,.333,.500,.833,7,7,0,6,0,0,0,0,0,29.0,42,30,30,8,10,16,9.31,1.79,.339,7,P,7,29,3,6,3,0,0,1.000
529,phi,8687.0,645,2497,319,736,66,28,4,154,118,249,176,42,.295,.328,.348,.677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,641,LF,580,5204,1415,1453,24,14,10,.990
530,phi,9906.0,147,495,64,147,30,3,8,41,28,129,16,8,.297,.344,.418,.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136,CF,121,1065,341,351,5,5,1,.986
531,phi,7313.0,366,871,101,232,54,8,11,75,56,127,2,10,.266,.317,.385,.702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,327,SS,222,2115,363,1077,681,33,163,.969
532,phi,9609.0,96,360,50,95,24,1,14,55,27,65,1,0,.264,.321,.453,.773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94,1B,91,809,93,254,150,11,17,.957
533,phi,9411.0,227,640,87,172,27,4,2,49,58,145,20,9,.269,.331,.333,.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,171,2B,144,1302,242,596,336,18,61,.970
534,phi,9132.0,322,1073,104,259,37,11,20,105,58,207,12,1,.241,.282,.352,.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313,2B,277,2487,432,1249,795,22,165,.982
535,phi,8797.0,321,748,93,178,36,4,19,67,72,204,24,7,.238,.311,.373,.684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247,LF,174,1644,401,430,19,10,8,.977
536,phi,7594.0,1355,4953,593,1295,266,26,153,664,264,990,52,37,.261,.304,.418,.722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1319,RF,1248,11131,2444,2617,126,47,24,.982
537,phi,7256.0,1101,4147,660,1098,252,47,150,518,483,952,143,47,.265,.349,.457,.806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1025,LF,975,8627,2390,2433,24,19,6,.992
538,phi,9477.0,300,984,102,242,55,4,27,107,74,256,2,3,.246,.301,.392,.693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270,3B,261,2265,221,645,393,31,35,.952
539,phi,9734.0,41,142,25,33,11,4,5,22,16,43,6,2,.232,.327,.472,.799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43,LF,36,332,83,86,3,0,1,1.000
540,phi,9279.0,243,654,83,160,33,1,32,87,64,204,1,0,.245,.323,.445,.768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218,1B,166,1484,916,980,59,5,85,.995
541,phi,9520.0,103,343,29,78,14,1,9,36,29,95,0,1,.227,.292,.353,.645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101,C,100,886,679,758,73,6,9,.992
542,phi,7437.0,1460,5376,813,1410,267,21,357,1135,682,1729,12,4,.262,.349,.519,.868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1394,1B,1367,12202,11794,12685,783,108,1059,.991
543,phi,8644.0,493,1591,188,391,73,9,54,229,138,317,23,7,.246,.305,.405,.710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445,RF,408,3596,671,709,25,13,4,.982
544,phi,8760.0,192,514,52,112,23,0,23,69,36,116,0,0,.218,.270,.397,.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156,C,129,1179,1048,1123,73,2,13,.998
545,phi,7072.0,1585,5872,963,1648,355,50,236,925,635,987,143,18,.281,.365,.479,.843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515,1B,1492,13209,3296,7540,4109,135,920,.982
546,phi,7757.0,1021,3213,370,855,207,7,65,389,362,428,21,9,.266,.351,.396,.746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,984,C,895,8104,6920,7494,526,48,59,.994
547,phi,9711.0,34,50,4,7,2,0,0,3,6,18,0,0,.140,.232,.180,.412,35,35,8,17,0,0,0,0,0,192.1,229,115,107,24,61,115,5.01,1.51,.298,35,P,35,192,13,36,19,4,2,.889
548,phi,8974.0,67,166,21,34,6,3,0,7,5,45,13,3,.205,.231,.277,.508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50,3B,37,349,45,160,106,9,21,.944
549,phi,10053.0,37,85,9,15,4,1,3,11,13,27,0,2,.176,.286,.353,.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,2B,21,178,35,52,14,3,4,.942
550,phi,6936.0,355,670,16,65,8,0,1,21,5,294,0,0,.097,.106,.113,.220,387,381,128,143,0,0,0,15,8,2322.0,2445,1177,1099,298,712,1842,4.26,1.36,.271,387,P,381,2322,116,384,252,16,8,.958
551,phi,7178.0,303,300,12,36,6,0,0,13,11,125,0,2,.120,.151,.140,.291,358,221,76,98,0,4,22,2,1,1428.2,1569,789,734,179,474,906,4.62,1.43,.280,358,P,221,1428,130,285,143,12,6,.958
552,phi,7509.0,291,610,38,106,15,2,1,28,17,257,1,3,.174,.199,.210,.409,307,306,121,91,0,0,0,15,7,2013.2,1794,786,741,222,515,1922,3.31,1.15,.238,307,P,306,2013,84,352,255,13,11,.963
553,phi,10049.0,7,14,1,2,0,0,0,2,0,7,0,0,.143,.143,.143,.286,8,8,3,3,0,0,0,0,0,51.0,40,16,15,5,13,49,2.65,1.04,.212,8,P,8,51,6,11,5,0,0,1.000
554,phi,8510.0,24,33,3,4,2,0,0,0,1,17,0,0,.121,.147,.182,.329,66,52,11,23,0,1,0,0,0,302.1,368,209,200,56,109,145,5.95,1.58,.303,66,P,52,302,22,53,29,2,2,.962
555,phi,9944.0,7,10,2,1,0,0,0,1,1,4,0,0,.100,.182,.100,.282,7,7,3,3,0,0,0,0,0,30.2,44,27,27,5,7,28,7.92,1.66,.346,7,P,7,30,3,5,2,0,0,1.000
556,phi,9882.0,13,23,0,2,0,0,0,1,1,16,0,0,.087,.125,.087,.212,13,13,6,2,0,0,0,0,0,77.2,74,31,31,11,19,68,3.59,1.20,.251,13,P,13,77,5,15,10,0,0,1.000
557,phi,7705.0,215,355,14,49,8,0,3,21,19,170,0,0,.138,.184,.186,.369,226,197,83,64,0,1,4,4,2,1212.1,1162,545,501,92,499,1052,3.72,1.37,.255,226,P,197,1212,61,218,146,11,9,.950
558,phi,10005.0,13,26,2,2,1,0,0,1,0,12,0,0,.077,.077,.115,.192,15,15,5,7,0,0,0,0,0,84.1,88,45,42,14,17,49,4.48,1.25,.269,15,P,15,84,6,13,7,0,1,1.000
559,phi,6873.0,114,165,4,18,4,0,0,5,2,73,0,1,.109,.125,.133,.258,225,149,52,66,2,4,7,3,2,1012.1,1058,556,514,126,346,647,4.57,1.39,.271,225,P,149,1012,73,203,119,11,12,.946
560,phi,7294.0,23,17,1,2,0,0,0,0,0,10,0,0,.118,.118,.118,.235,172,69,26,29,1,6,18,3,1,505.2,493,289,263,58,219,413,4.68,1.41,.254,172,P,69,505,41,119,68,10,9,.916
561,phi,8682.0,184,348,41,78,10,0,8,26,38,121,15,6,.224,.300,.322,.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160,LF,86,898,237,241,2,2,1,.992
562,phi,8763.0,135,19,0,3,0,0,0,0,0,11,0,0,.158,.158,.158,.316,185,46,21,21,1,3,12,0,0,424.0,458,220,196,44,139,253,4.16,1.41,.277,185,P,46,424,35,98,61,2,4,.980
563,phi,9779.0,30,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,33,0,3,2,0,0,2,0,0,41.1,38,19,17,8,10,42,3.70,1.16,.241,33,P,0,41,1,6,3,2,0,.667
564,phi,9954.0,36,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,40,0,2,1,0,0,2,0,0,34.2,29,17,13,1,19,34,3.38,1.38,.225,40,P,0,34,1,7,6,0,2,1.000
565,phi,8643.0,6,1,0,0,0,0,0,0,1,1,0,0,.000,.500,.000,.500,46,1,1,6,2,1,6,0,0,43.2,53,35,33,5,34,42,6.80,1.99,.301,46,P,1,43,1,7,6,0,0,1.000
566,mia,8576.0,220,5,1,1,0,0,0,0,0,1,0,0,.200,.200,.200,.400,383,0,22,24,4,18,97,0,0,308.2,264,139,122,29,161,351,3.56,1.38,.229,383,P,0,308,11,42,26,5,1,.881
567,mia,9250.0,28,2,0,1,0,0,0,0,0,1,0,0,.500,.500,.500,1.000,118,0,4,3,0,4,23,0,0,135.1,135,62,60,15,46,177,3.99,1.34,.258,118,P,0,135,4,18,14,0,2,1.000
568,mia,8863.0,474,1845,261,540,67,25,8,114,93,308,188,58,.293,.328,.369,.698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,452,SS,430,3818,785,2038,1200,53,270,.974
569,mia,9011.0,51,94,5,22,4,0,1,9,1,34,0,0,.234,.237,.309,.546,92,92,27,34,0,0,0,5,5,563.0,596,261,238,54,129,296,3.80,1.29,.274,92,P,92,563,55,171,107,9,9,.947
570,mia,9320.0,332,1298,191,377,72,9,20,114,148,304,47,12,.290,.365,.406,.771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,353,LF,325,2872,641,657,12,4,2,.994
571,mia,8678.0,180,388,45,98,22,2,6,41,31,83,7,4,.253,.309,.366,.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149,LF,95,879,203,213,3,7,1,.967
572,mia,7737.0,1110,4191,539,1219,252,24,87,489,307,509,37,25,.291,.339,.425,.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1148,2B,1004,9083,1516,3348,1758,74,302,.978
573,mia,9726.0,145,291,29,67,10,1,2,26,21,44,0,1,.230,.285,.292,.577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139,2B,73,742,96,341,236,9,49,.974
574,mia,9259.0,465,1675,147,435,59,24,11,139,83,292,25,17,.260,.294,.343,.638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467,2B,459,4053,610,1955,1304,41,290,.979
575,mia,8529.0,167,319,14,42,6,0,3,14,6,145,0,0,.132,.152,.179,.331,177,174,64,55,0,0,0,4,1,1068.1,949,452,417,100,315,959,3.51,1.18,.237,177,P,174,1068,84,211,123,4,6,.981
576,mia,8634.0,708,2567,397,693,150,9,181,466,352,837,34,12,.270,.362,.547,.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688,RF,682,6028,1459,1539,46,34,8,.978
577,mia,9723.0,168,483,52,128,23,0,24,84,43,120,0,0,.265,.327,.462,.789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126,1B,113,1005,952,1015,57,6,119,.994
578,mia,9385.0,346,1299,150,344,70,9,36,161,84,331,10,5,.265,.311,.416,.727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350,CF,334,2984,786,817,23,8,5,.990
579,mia,9718.0,137,470,53,121,22,8,10,56,20,78,8,4,.257,.288,.402,.690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127,C,123,1086,887,943,49,7,7,.993
580,mia,9391.0,196,623,101,146,30,7,24,64,47,159,2,2,.234,.317,.421,.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,178,2B,169,1423,241,588,328,19,59,.968
581,mia,6615.0,2357,9362,1348,2935,341,91,113,738,596,995,498,114,.314,.356,.406,.762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2279,LF,2153,19138,4809,4962,116,37,26,.993
582,mia,9993.0,13,18,0,4,0,0,0,1,0,8,0,0,.222,.222,.222,.444,15,11,4,1,0,0,0,0,0,67.0,65,28,28,7,21,59,3.76,1.28,.258,15,P,11,67,0,9,9,0,0,1.000
583,mia,7562.0,802,2525,295,698,138,8,104,352,175,652,6,6,.276,.333,.461,.794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719,LF,626,5227,2405,2691,260,26,206,.990
584,mia,7041.0,748,1793,244,474,108,15,54,235,139,472,14,1,.264,.318,.432,.750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552,3B,400,3456,1471,2087,587,29,191,.986
585,mia,9190.0,361,1046,94,269,38,6,8,97,64,194,11,3,.257,.307,.328,.634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284,2B,245,2220,440,1199,743,16,158,.987
586,mia,8359.0,820,2706,281,700,140,6,67,379,246,503,7,10,.259,.319,.389,.708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739,1B,664,5898,1021,2175,1085,69,184,.968
587,mia,9323.0,43,84,8,16,2,1,2,8,0,30,0,0,.190,.188,.310,.498,47,47,22,9,0,0,0,0,0,289.0,208,87,77,18,85,336,2.40,1.01,.198,47,P,47,289,29,49,19,1,0,.980
588,mia,7296.0,665,1912,192,371,79,3,43,219,147,593,9,8,.194,.254,.306,.560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,644,C,585,5176,4107,4521,372,42,31,.991
589,mia,7172.0,218,414,31,83,26,0,2,39,17,121,0,0,.200,.233,.278,.511,391,380,153,131,1,0,0,16,6,2419.2,2357,1105,1009,305,500,2013,3.75,1.18,.253,391,P,380,2419,156,403,237,10,20,.975
590,mia,9797.0,41,106,9,23,2,0,0,10,2,14,0,0,.217,.252,.236,.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28,C,22,199,147,157,8,2,0,.987
591,mia,9294.0,94,140,3,12,1,0,0,1,3,73,0,0,.086,.105,.093,.198,101,87,26,35,0,0,0,0,0,535.0,512,260,244,56,204,395,4.10,1.34,.255,101,P,87,535,52,108,50,6,7,.944
592,mia,8955.0,84,66,2,5,0,0,0,4,0,21,0,0,.076,.076,.076,.152,90,43,9,25,1,0,2,0,0,288.2,291,157,151,32,120,190,4.71,1.42,.264,90,P,43,288,13,68,54,1,2,.985
593,mia,9148.0,26,40,0,4,0,0,0,0,0,19,0,0,.100,.122,.100,.222,110,59,19,22,1,1,8,1,0,411.1,403,209,196,46,152,344,4.29,1.35,.257,110,P,59,411,31,92,56,5,6,.946
594,mia,7983.0,356,857,80,188,34,4,12,83,51,238,9,7,.219,.266,.310,.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324,SS,221,2093,324,973,625,24,117,.975
595,mia,9931.0,18,13,0,1,0,0,0,0,0,9,0,0,.077,.077,.077,.154,20,9,1,5,0,1,0,0,0,61.2,73,37,36,5,25,28,5.25,1.59,.307,20,P,9,61,0,12,12,0,1,1.000
596,mia,7939.0,788,2574,346,619,156,5,98,343,261,860,5,7,.240,.311,.419,.730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,713,C,667,5947,4841,5206,297,68,60,.987
597,mia,9327.0,24,38,1,5,0,0,0,1,0,15,0,0,.132,.132,.132,.263,54,53,16,17,0,0,0,0,0,310.0,282,130,122,22,141,195,3.54,1.36,.246,54,P,53,310,27,83,56,0,8,1.000
598,mia,9197.0,43,103,9,19,6,0,2,10,5,13,1,1,.184,.222,.301,.523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,C,28,259,190,209,18,1,3,.995
599,mia,9588.0,13,25,0,1,0,0,0,0,0,8,0,0,.040,.040,.040,.080,12,12,5,4,0,0,0,0,0,74.0,72,33,33,8,20,23,4.01,1.24,.267,12,P,12,74,2,17,15,0,1,1.000
600,mia,7508.0,105,116,6,25,3,0,0,13,5,46,0,0,.216,.254,.241,.495,112,65,29,19,0,1,3,0,0,427.0,418,228,220,55,159,358,4.64,1.35,.255,112,P,65,427,17,85,63,5,1,.941
601,mia,7998.0,571,1071,146,248,28,7,23,95,90,166,16,2,.232,.296,.335,.631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567,1B,251,2671,760,980,203,17,67,.983
602,mia,9161.0,214,426,52,92,14,3,15,52,27,89,15,6,.216,.271,.369,.639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134,2B,79,762,174,277,95,8,23,.971
603,mia,9473.0,13,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,42,21,6,9,0,0,0,0,0,140.1,154,102,92,25,74,104,5.90,1.62,.275,42,P,21,140,15,38,19,4,1,.895
604,mia,9968.0,6,1,0,0,0,0,0,0,0,1,0,0,.000,.000,.000,.000,7,1,1,2,0,0,0,0,0,12.2,16,8,7,0,4,9,4.97,1.58,.314,7,P,1,12,0,2,2,0,0,1.000
605,mia,9835.0,8,0,0,0,0,0,0,0,0,0,0,0,N/A,.000,N/A,.000,15,0,0,0,0,0,0,0,0,18.1,18,12,9,1,8,16,4.42,1.42,.254,15,P,0,18,0,1,1,0,0,1.000
606,atl,9929.0,14,6,0,2,0,0,0,0,1,3,0,0,.333,.429,.333,.762,16,0,0,1,0,0,0,0,0,25.2,30,21,21,3,14,14,7.36,1.71,.300,16,P,0,25,0,1,1,0,0,1.000
607,atl,9492.0,94,240,38,69,13,1,4,18,15,45,4,3,.288,.338,.400,.738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73,2B,53,471,72,195,117,6,26,.969
608,atl,6109.0,1978,7043,792,1989,392,24,186,886,302,866,14,23,.282,.321,.424,.745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872,C,1773,15803,12142,13008,802,64,96,.995
609,atl,7707.0,1521,5943,822,1728,354,17,144,711,623,857,63,26,.291,.359,.429,.788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1518,LF,1481,13126,3012,3130,99,19,17,.994
610,atl,6698.0,1753,5923,705,1519,314,43,192,791,373,1175,48,39,.256,.303,.421,.724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1726,2B,1572,14005,2242,6653,4254,157,839,.976
611,atl,9966.0,58,191,20,53,12,0,10,26,5,35,0,0,.277,.293,.497,.790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52,3B,48,401,32,106,64,10,6,.906
612,atl,8658.0,751,2709,405,771,163,8,104,424,329,643,13,9,.285,.366,.466,.832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,740,1B,713,6396,6040,6534,457,37,576,.994
613,atl,7558.0,1268,4239,607,1065,216,40,145,516,491,1080,83,36,.251,.331,.424,.755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1165,2B,1048,9335,2169,4704,2442,93,585,.980
614,atl,9290.0,73,142,16,36,4,0,0,5,7,29,8,1,.254,.307,.282,.589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57,CF,34,337,81,88,3,4,0,.955
615,atl,7684.0,702,2378,338,596,100,24,42,209,203,574,116,30,.251,.313,.366,.678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672,LF,620,5482,1591,1628,19,18,8,.989
